time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
5.0399999999999805,-13.249997051815248,5.184409598723431,137.82484101405083,0.47472065359351756,0.7720278902401301,0.0,-14.795058366083664,3.809765939334527,26.018789827984893,0.31017481761319854,0.15315231547436045,0.0,900.4250308534561,899.9205144802781,899.6889674660108,899.9263650221541,15,252.0
5.0399999999999805,-39.12991732003211,21.666085734793796,256.75970045026486,1.636721122494225,1.591828196021007,0.0,-29.907393174847165,23.749321109556178,651.4805925302736,0.313362195697945,0.5521970324627952,0.0,900.0001539038875,899.8140529303143,899.9477135610783,900.1870955065247,16,252.0
5.0399999999999805,-10.416263814705783,9.882949576343247,138.86415677300175,0.6989729821534532,0.5822299315458821,0.0,-11.117932861898588,7.184185550373635,27.87185803871004,0.37130554484113526,0.019359813718954046,0.0,900.1751319102791,899.2557633571583,900.2816683907593,900.1195910079717,17,252.0
5.0399999999999805,-17.162578221385996,-23.50010456283651,133.7702990855445,5.1393639069464285,0.7003295866855801,0.0,-13.025164942051967,-19.87774359255357,19.79995095569003,-0.12233586242822841,0.5210158925295256,0.0,899.1839229587475,900.0022099438835,899.8075427414603,900.9790543398079,18,252.0
5.0399999999999805,8.849840118069272,29.252626128037342,159.30945673170507,0.8293411127344186,4.632889045744205,0.0,21.98671391122816,40.53821368128411,66.31728589145919,0.21787712988972077,-0.6593731785412482,0.0,899.2560854606434,900.1467326144624,899.6047131399469,900.1638460166413,19,252.0
5.0399999999999805,-24.60160476253037,-5.468048838110621,134.925177254213,5.897487368110731,1.1177502080215103,0.0,-21.253629956779914,-3.7516646411558625,21.624575685091806,-0.21907617156483283,0.26868251311393027,0.0,899.8321439991939,899.4285088480366,899.5410947428577,899.3487215000185,20,252.0
5.0399999999999805,2.300637857158645,-49.74508754985011,125.26063850681331,5.082721114429546,6.069566207633782,0.0,0.9055339385645416,-26.07337126827251,15.533065835658729,-0.18878934495644772,-0.17850676280879396,0.0,899.7979599666304,899.744307380338,899.3797186197179,899.7916452126501,21,252.0
5.0399999999999805,-68.01717353998107,-0.858424288429417,107.84219489390807,0.48069527620017016,2.219501831845454,0.0,-34.12107238327913,-3.8187612720290893,-2.4680045735872764,0.18373792993000124,0.6439120082309134,0.0,899.9493528659407,900.5895495379701,900.2162052790969,900.6567640324627,22,252.0
5.0399999999999805,-44.98907884050304,12.148561692231402,138.2587028888384,1.307185598418772,2.255038223897797,0.0,-34.020189350670144,-8.49232527186862,24.486566783038707,0.38485179943652253,0.8018277140334272,0.0,900.146990238319,899.5722747145933,899.8557640300816,900.1368483525497,23,252.0
5.0399999999999805,-45.89185708673671,-37.592271442861204,117.91731962414791,5.178496595482812,1.6302749288627885,0.0,-30.345430556520157,-11.92681712027526,6.714198944493561,-0.03418670454898706,0.3234904543170568,0.0,899.8377624235108,899.499333461377,899.6981847288987,899.729928146454,24,252.0
5.0399999999999805,-26.172517662235744,-58.09140311282229,112.763944360433,4.075719416326706,1.1046192476958678,0.0,-19.541672806803803,-29.173676146286056,0.42415683257252346,-0.735340025922915,0.6004947427595398,0.0,900.3559456490259,900.4738386669342,900.17218862545,899.7600655399036,25,252.0
5.0399999999999805,-26.204202829426084,26.69657752433007,133.20850688016583,1.1433745914914564,1.280727803981975,0.0,-22.53634609017357,11.222496454119417,22.39085876846108,0.49089972146409794,0.6933937395628443,0.0,899.5879731160635,900.4928932100929,900.082462380348,899.7380687749849,26,252.0
5.0399999999999805,-37.26234134046067,10.616603639708694,155.39826461746122,1.3670229467024368,1.3215130114874274,0.0,-26.766408132531513,-0.723077665528753,56.22542146869012,0.3124596844113309,0.45454657712941826,0.0,900.0403746586946,899.6208306458147,899.7787126959179,900.469939002216,27,252.0
5.0399999999999805,-60.21453559114983,13.821985989266105,118.18990494322352,0.21209861492287807,1.4034400347785052,0.0,-29.07342122838049,4.749176373297095,9.386069724595659,-0.19658695227248613,0.12579188190913757,0.0,899.9645745444178,899.6092328454823,899.9956710675715,899.8964646501418,28,252.0
5.0399999999999805,-47.64900841803762,-66.76662048313474,95.16455672029433,3.82160888126195,1.1978383778686927,0.0,-24.330070294034584,-24.88018848936116,-6.548326847211306,-0.5397259903779961,0.3230154634370238,0.0,899.8691967780809,900.0921124930323,900.1091124017564,899.5766616052105,29,252.0
5.0399999999999805,-21.360256588973797,-5.339373769062216,135.8796572781137,6.243794051819879,0.35950430553955925,0.0,-13.144354812737113,-1.4604189156676064,25.41547211720497,-0.20523804036237223,-0.07507492160765378,0.0,899.8708030057687,899.7585001754023,900.6007651306792,899.864151952977,30,252.0
5.0399999999999805,-22.642727538684564,12.616179205585558,137.14521694260912,5.570505919770813,0.6470439952144478,0.0,-15.291247513339346,-3.646508204088741,26.251672414199593,-0.5128078739844828,0.16823508657763359,0.0,900.0038650621984,900.0289084010224,899.7085604379035,899.7197976080332,31,252.0
5.0399999999999805,45.62328305935743,1.8100527797754047,203.20131761605728,1.7006955952437437,4.474355624550606,0.0,29.637527454119187,4.1615369813456855,207.72238655362693,0.5478421168522337,-0.4967880419402673,0.0,900.210753010536,900.3902495260716,899.9013799454037,900.0715058904071,32,252.0
5.0399999999999805,19.01579490585526,-18.057891984048354,134.96437860658452,5.653023022436916,6.123748487655401,0.0,8.472465638120159,-12.60813003242727,24.72181117699216,-0.277153423528329,-0.0058164372860532885,0.0,900.4513047992484,899.9468120355358,900.4390909326498,899.8335185809177,33,252.0
5.0399999999999805,4.1864336493452505,-3.1047694053077954,139.36839722245324,0.5409120043622382,6.083848156089619,0.0,3.230344340303898,1.5378083794462265,30.43759147482609,0.4138747626050436,-0.019123362944896194,0.0,899.8635706705642,900.169833118194,900.017728312016,900.0711554660332,34,252.0
5.0399999999999805,22.10757994792846,-18.877121463835984,145.4832270563655,5.862467626209398,5.0342666565790495,0.0,14.201291985894134,-14.140190535085932,39.224988600423096,-0.07740407251762821,-0.3183888897468094,0.0,900.0721787232341,900.0683530615082,899.833333883446,900.7170750010274,35,252.0
5.0399999999999805,-30.265522029701224,5.656840577893446,133.58222361934375,5.952449984145975,0.7807714585041676,0.0,-18.637105514553564,-0.15537807583385685,22.944527015309074,-0.249998125910303,0.13642366548141288,0.0,900.2119340210174,900.2299608060149,900.2396758026587,900.3266981085105,36,252.0
5.0399999999999805,14.613959605766723,15.192173357096353,214.35238802074906,0.4154003318716821,4.316360442047587,0.0,101.39190268672006,95.02085003635568,291.99170526383125,0.2573894126322659,-0.808539335938471,0.0,899.6222030787702,899.5203703930313,899.9738838654682,900.8042532491711,37,252.0
5.0399999999999805,47.64270036480779,-75.27236282923808,116.38341779577071,4.045843968048654,4.663904827400742,0.0,29.05635455830944,-53.15548267254426,-8.99632218052772,-0.7080560696144538,-0.38701866091772846,0.0,900.0281671175766,899.4043059164374,900.7440260849954,900.8326421302141,38,252.0
5.0399999999999805,-10.129454033106667,14.197884765574504,137.10754794886483,0.23590331905637552,6.221440373338339,0.0,-6.340231009373464,8.03307890485596,26.981277602461812,-0.20013868453394265,-0.4406967013791769,0.0,900.1609753967218,899.6218400532159,899.8240139863063,899.6635165553589,39,252.0
5.0399999999999805,-26.69875297113402,9.299887759356062,124.42400137713213,4.785898216297209,1.2401045738613554,0.0,-27.373499894298778,2.027775367530655,10.264981793536647,-28.824668734972708,0.4543958861023521,0.0,899.8132596470045,900.0114031057553,900.1391678174105,0.48872063409470234,40,252.0
1.8000000000000012,-0.06922332199494123,6.9025222784574405,0.0,1.2429898778610227,0.09972010095867834,0.0,-0.7791796442682961,4.271697257513252,-15.547737848616386,-28.83412501354162,0.1990591351014486,0.0,900.0540717787916,900.28786871327,899.8946532891902,-0.39095676635014265,41,90.0
1.740000000000001,-0.10068637539802748,6.738783405068478,0.0,3.0159411914457035,0.1041031309980669,0.0,-0.19582936703770806,3.15969261897145,-14.1804059366794,-28.85076512271422,0.6281186304168962,0.0,900.5151597671086,900.6955341010726,900.4089291235398,-0.11684483546104325,42,87.0
1.8000000000000012,-2.4513383212351334,6.835578801608095,0.0,1.2392528447146551,0.2517350690921525,0.0,-5.367462099820868,4.164151929631777,-15.321154572561909,-28.82535409520907,0.23576094821799762,0.0,900.0601449413854,900.437622127022,899.7303270071037,0.0067152713124056795,43,90.0
1.8000000000000012,-7.464547292270234,7.3649867314116335,0.0,1.2452094218390624,3.4470782289952044,0.0,-12.26428959378107,4.7430403608297835,-12.557178088122814,-28.826649777748553,2.062093359657921,0.0,899.6383743191516,900.0965562892308,899.6407116434893,0.5375744110030884,44,90.0
1.8000000000000012,-2.3752926683444002,6.92267622671045,0.0,1.291285948305088,0.23063806285686184,0.0,-5.237256478789784,4.156259755557469,-15.475180518505335,-28.815219825456875,0.09754800144624537,0.0,900.3677810576479,899.7980635817039,899.3954683299719,9.309748559027348,45,90.0
1.8000000000000012,-3.45184488151166,5.819126124789591,0.0,5.26936458291334,0.2606178316657566,0.0,-7.850830047154316,-3.9336545237439866,-10.816427660404022,-9.358686261523694,0.1321438841342481,0.0,899.4145663051247,899.5744814399541,900.5789765345269,900.5788943496228,46,90.0
1.5000000000000009,-0.26263356661140785,0.1437589290625311,0.0,2.3593341607159637,6.235209127363577,0.0,-0.3228597543114261,-7.24295459051902,-25.467359050665525,-5.437079947237409,-0.31224234105974363,0.0,898.8236768691385,899.605035412189,899.5670791091162,895.8026194717138,47,75.0
1.4400000000000008,-2.3663945555787147,1.0960788365527259,0.0,1.4582958338214027,0.878459189500421,0.0,-11.157502851355872,5.469869077741455,-22.11004119504056,-7.366038025509764,0.9972984973861361,0.0,900.1884129885277,899.3004801059194,900.2749205959592,899.2852555923798,48,72.0
2.0400000000000014,-0.6700867211240562,-14.316267463303852,0.0,5.118574931537376,6.137627212977865,0.0,0.6088851700776641,-15.7941787514117,-11.089387543892434,-28.231714544916805,-0.17270762681119242,0.0,899.5413975818955,899.9398681117486,899.7560530129966,0.7079089820627535,49,102.0
2.520000000000002,-10.229182555512198,-2.1800224845550904,0.0,1.698456379569265,0.44073793598389255,0.0,-15.248270570738583,4.437042576248347,-23.773942638070114,-6.819412340196247,0.15691123796414436,0.0,899.978158300961,899.535087703674,899.3697613457365,900.093952801555,50,126.0
1.680000000000001,-2.365978767809877,15.821884290718378,0.0,1.869785914754262,4.77436975754139,0.0,14.487527624849204,22.233098297610947,-12.547026052526341,-3.384627985142794,1.9241690894352168,0.0,899.4885564600798,900.424822490354,900.0020438732378,900.5147209566567,51,84.0
5.0399999999999805,-10.140832604471465,-26.950720764437992,13.053892341123984,0.13017014967880414,0.005656094614513663,0.0,-3.5572753020586934,-8.39914787075455,-8.360712770040383,-9.394179715561279,0.015417581966648983,0.0,899.652725140311,900.5643496200111,900.1426993843928,900.2080001014605,52,252.0
5.0399999999999805,-23.25749536163234,-28.431375450425836,1.2660794299753668,5.6460683861535195,6.116928168841383,0.0,0.25075494608086035,6.3010674778605065,7.764774683930189,-1.699998347827819,-0.09788837579983589,0.0,900.3853726703493,899.8273901284921,899.9951136488618,900.3024567268607,53,252.0
0.9000000000000005,-0.06721254481101964,-2.8341207442204186,0.0,0.9944668846189497,0.023712529037893226,0.0,-0.2673510885874952,6.507059483226927,-20.36468822400168,-4.086518594849735,0.09183012845597721,0.0,899.5377857600298,900.016201650706,899.509295346436,899.7673319367174,54,45.0
5.0399999999999805,-97.12111363749209,-20.09560229606489,30.692280474396853,4.814470971348275,1.8345674011758764,0.0,-32.915887937612176,-10.677726031816421,-12.513718511687745,-1.7741821218624294,0.5415760214545963,0.0,900.2200601055863,900.2240202249816,899.8046722724225,899.4798688567322,55,252.0
1.8600000000000012,0.13297830590542126,-6.5459732478580515,0.0,1.3549655994316039,6.271747693862061,0.0,0.7712303263613303,10.436995766551165,-25.79171289380512,-2.1598075480946495,0.09716453882553355,0.0,899.8742355774145,900.6518469624903,900.342758619809,899.4854844472039,56,93.0
1.1400000000000006,-0.12290020732028077,-4.917451374501102,0.0,0.6176818999402212,0.0060163742565650935,0.0,-0.24640560788154275,10.188229532624597,-14.831168467989597,-2.951681892971041,-0.003660209590750265,0.0,899.7466068263501,899.5560203359391,899.8982471447656,900.0939348896079,57,57.0
2.0400000000000014,-12.176473696442013,5.82095872751783,0.0,1.0436996724391152,5.909427933201426,0.0,-20.47239470377406,7.650080676871711,-22.915239263181515,-1.891886913657897,13.869492835382143,0.0,438.9397260863616,899.6126999515715,899.9080699488352,899.8601788390886,58,102.0
2.2800000000000016,-12.41679034881902,-5.2116152303395324,0.0,2.0468933616044893,0.649304071992229,0.0,-18.517187915482438,-3.9899788427540654,-29.16814402797186,-1.7077251106725426,0.5488677419228941,0.0,899.5095251790142,899.4702569431834,900.007172273118,899.809478599639,59,114.0
1.740000000000001,-5.116283864619048,15.22239141484281,0.0,3.6394533514533958,0.4558904395111236,0.0,-12.32810061286013,-3.8876657433834025,-11.659997967298157,-2.6273248241190483,0.4174736059240771,0.0,899.777870853567,899.9617381640433,899.7313639075231,900.4529832301314,60,87.0
4.14,-12.98169987749989,-43.19657364953087,0.0,3.3900205295885666,6.212547466908411,0.0,-7.4122562515874595,-25.239138830972117,-19.41750695699816,-1.9377110861343274,-0.23013052085545682,0.0,900.3897594159887,899.625204913399,899.8251711274643,899.41841105831,61,207.0
4.739999999999987,-104.94226319706945,-89.27884633699067,0.0,5.388401396770313,1.3714191364270327,0.0,-42.98699022346196,-102.68079758939238,-109.80231034510567,-1.557749250549374,0.33259386086358844,0.0,900.0114297304092,899.6426860655076,899.6224517174536,900.0578255746109,62,237.0
2.3400000000000016,-6.768286089065099,-14.369537211913242,0.0,1.6894083871044447,0.476667295438741,0.0,-12.036868580341647,-9.895356332916514,-28.256808362457285,-3.991944969893097,0.36616725425225544,0.0,899.999510760262,899.7331813720231,900.1946049367577,899.7229774334081,63,117.0
5.0399999999999805,-29.77984318291177,-2.6713586839027164,18.197594127203754,2.4512752172008287,6.1498623515267425,0.0,-8.974859936567512,-13.072319194804672,-6.659227349809125,-0.9676018973317004,28.838435230549976,0.0,-0.07200631852686146,900.2016406715029,899.4485764553597,900.0163870559026,64,252.0
3.720000000000003,-95.64406322946806,-38.405893778769325,0.0,5.629651926617637,0.9750662042745031,0.0,-114.54523692602594,-7.131314937729099,-105.57596292987677,-1.7956543636271538,0.39567633987791057,0.0,899.7156103867713,899.2876734895948,899.8887772196786,900.4767020941271,65,186.0
5.0399999999999805,-15.358608265731544,24.813096144580552,54.950423799812974,4.134739584756648,0.26913431221606476,0.0,-3.9166376055328715,-31.487841295362845,4.238571755870264,-0.918242819328021,0.9723305087892856,0.0,899.3751043779151,899.649286388816,900.3889354761225,899.4548853902659,66,252.0
3.6000000000000028,-64.20332653153183,21.51366429030308,0.0,0.5385187964449392,1.6341288081503347,0.0,-26.169979413093476,4.225604692796797,-14.334283856875366,-1.0891622699079528,28.835156549932844,0.0,-0.6126805765621669,899.8700530671231,899.6554379909763,899.9212259570011,67,180.0
1.740000000000001,0.5087485435400501,12.606339646577544,0.0,4.455634327655833,0.36539914959574915,0.0,7.249358161585977,2.397875137340428,-16.995380631820336,-2.411401910624194,3.6852621373007133,0.0,900.7915082403587,899.867340023759,900.3556440063878,899.5885969195014,68,87.0
1.2600000000000007,-2.880911203651506,1.765832158068968,0.0,5.661735609483598,4.25772883146751,0.0,-7.806434293406017,9.442058390933342,-16.533668460476317,-3.6941052887564045,27.320222098091705,0.0,15.617389210643829,899.9871592357247,900.071647390257,900.4851488208708,69,63.0
1.5000000000000009,0.20987135965169817,9.507894289049592,0.0,4.1323386026751,1.3751959759767587,0.0,-1.7110219281553758,3.7389894230667675,-16.140224105157095,-2.895007585920374,5.074397067795125,0.0,899.8533305631853,899.8958871629549,900.1878438533083,899.5388065623309,70,75.0
3.4800000000000026,-60.99503667203591,49.60749578135868,0.0,1.123405735181759,1.1679635676154199,0.0,-24.52212079618626,18.405806411250957,-12.321015787183017,-1.0776351730156288,28.833673099207257,0.0,0.057852657126448236,900.0443672555156,899.2685127126991,900.1378808448615,71,174.0
4.919999999999983,-85.94834032460366,-48.34319060261428,0.0,1.752209954728066,1.8673423542200087,0.0,-33.118836670404676,-10.966508235818598,-21.295277694712823,-4.702203062886856,0.414334678854958,0.0,899.8775713401797,899.5048437672757,900.4157261893159,900.0168857910272,72,246.0
2.3400000000000016,-0.6891395533360258,-4.585590962924486,0.0,0.46509738786179255,3.0410609194190084,0.0,-1.9809882416862858,4.825517868244586,-25.804091816633143,-2.681518204203683,3.944709211091534,0.0,899.0647237816324,899.8152548378343,900.6423712271464,899.9419916950653,73,117.0
1.620000000000001,-10.124550751564021,-0.0025733717352369708,0.0,5.093890579353445,1.7662010615664485,0.0,-15.052254828366204,5.805989176936363,-3.8422531999826983,-2.5310960844840955,26.15013941642622,0.0,0.24239586457666545,900.392985425952,899.8890573595874,899.7149314874197,74,81.0
4.799999999999986,-59.7059584436961,-37.64149644367421,0.0,1.9764726692918213,1.9615864652638049,0.0,-22.031067507434912,-19.24943311153228,-19.588271926241788,-3.0858485370091353,2.1713308618755955,0.0,899.542899388431,899.7306804419449,900.4592620332681,900.1943208646355,75,240.0
1.1400000000000006,-4.834615714050372,-0.054249295175725694,0.0,6.1888628384085855,4.460666410962565,0.0,-12.590489298510063,9.811788555339856,-12.572670303947715,-3.2531563397898196,17.632861160084587,0.0,-0.01188572670841287,899.3191944307871,900.0709154444094,899.5434570245839,76,57.0
1.1400000000000006,-1.395006954857014,4.759892357315673,0.0,5.370617278454111,3.0307907194619386,0.0,-4.360440939757117,10.238518168193243,-14.898881637901214,-3.2832670261490846,11.937794855899572,0.0,898.4121508355507,899.73461825426,900.0568487225623,899.6149109184977,77,57.0
2.820000000000002,-9.689748199315789,0.7259392670859043,0.0,0.1387973249961254,5.858878401245834,0.0,-15.579937875313307,11.082983802167584,-22.161118818733996,-2.65912863961324,20.525879780860702,0.0,0.12020164977332648,899.651195636402,899.6985801918814,900.1791590117306,78,141.0
2.2800000000000016,-20.451335134090147,24.28410662411821,0.0,2.9488484688544325,0.8214807730614258,0.0,-19.79570491292708,30.39971338939158,-17.245558940392016,-2.2610106217641963,28.28756674228166,0.0,0.18865773934423158,899.7968559910731,899.6773442837934,899.8858761984262,79,114.0
1.3800000000000008,-1.743621936429248,4.546065929085679,0.0,5.477748658353802,0.8332668562185628,0.0,-3.8085770155102736,10.140591088511085,-14.653153278581614,-3.325706809753504,14.47417917216247,0.0,738.6853346404092,899.9477733210692,900.6778397055901,899.8846392336281,80,69.0
1.9800000000000013,-6.556888034390524,-1.6259535714417317,0.0,0.7674482566110061,0.19699593783136837,0.0,-10.395633413739038,18.53574505846705,-15.614331644243682,-1.9250864333319122,0.060261913243244564,0.0,899.7247421209332,899.5060532072442,899.7017718040391,900.0049312893341,81,99.0
2.880000000000002,-9.608741481285302,18.543963688985283,0.0,3.35013519068578,4.430460249659042,0.0,-2.564201534438087,22.23418902728605,-9.238648713376842,-1.8985605280950084,10.101814473440491,0.0,900.2806679075642,900.1250247912826,899.6524234428066,900.1632087524213,82,144.0
1.5000000000000009,2.04902999086678,8.976882396545006,0.0,4.761436213152475,1.5316055821561871,0.0,2.355758258911785,5.166979000111957,-16.123923378681976,-3.2211029784209173,6.893109793636238,0.0,899.824857103463,899.7568813002331,899.7444728735436,899.8714750541155,83,75.0
4.14,-69.63218469997813,46.297336420367685,0.0,5.5890020367421265,4.804242097206583,0.0,-19.083865610320974,10.676703544255028,-19.907881092341015,-0.8569244605204639,28.816273837466404,0.0,-0.26968578332993387,899.6499687174745,899.610889978571,900.164902591293,84,207.0
2.640000000000002,-23.496584680938252,-5.433978459819654,0.0,2.1390000974462193,6.150342185251002,0.0,-18.283917527221345,-10.169572658039929,-16.795813757652894,-1.2530092029111808,23.70351302178212,0.0,319.80873298226754,900.0458287206698,899.9257821281448,900.5874919277634,85,132.0
2.1000000000000014,-4.399033630846615,3.5228077054840807,0.0,5.882017401381248,4.897401694835942,0.0,-5.5380004367400915,13.453279278910086,-13.897503268759166,-2.2298133187703937,27.180971769981095,0.0,169.81325708691236,900.374446645336,900.140478452354,899.9255567894851,86,105.0
3.6000000000000028,-31.68447157140952,31.078424049367467,0.0,0.4435936356399033,1.6509412084033794,0.0,-31.554119008510206,15.96324905226259,-19.25817487445506,-1.3794845450914048,26.297382938044745,0.0,-0.3428885482380688,900.8182002470814,899.3364625464428,899.9960174888408,87,180.0
1.1400000000000006,-0.27569699057401814,-6.8851727456113325,0.0,0.63958294631919,0.0384051160717771,0.0,-0.8675965613389924,3.4248396755053654,-18.929719488622062,-4.335946801518198,0.01896147341827988,0.0,900.5476384153783,900.4553911525355,899.1267469743524,900.0167298073899,88,57.0
1.9200000000000013,-17.161009237022945,0.8285114436623996,0.0,3.4267700312260647,1.5776374241293976,0.0,-9.685796369357977,0.34595945584770216,-16.126662820569607,-2.3713313505016274,28.825515779469846,0.0,0.30877845840670526,899.7438922986022,900.0767580876682,900.0491440824386,89,96.0
2.0400000000000014,-5.714111420065669,14.848290275618645,0.0,3.6965761299816506,0.21638412007362007,0.0,-9.843347921077424,-9.967368321467918,-12.778829505137617,-2.077450539554974,0.02456496830436576,0.0,900.2383519584693,899.8605902987393,899.6418311412967,900.3813534570759,90,102.0
2.4000000000000017,-5.5878741666239895,-5.000850809697122,0.0,2.735509990996828,4.371873424040363,0.0,-7.045394665829175,-8.91812854125931,-11.16281767215497,-2.066570817003521,13.566888694503552,0.0,900.6484232625922,900.3944538393331,899.2850709078286,900.1777603792672,91,120.0
2.520000000000002,-21.107295010270906,4.752910218321047,0.0,1.3153365659187912,4.674391185865254,0.0,-18.033265252095816,-4.484235304430381,-20.117765639275355,-1.8221560728592163,28.840194894299113,0.0,0.676998305530933,900.4690863314287,900.1298329570025,899.8366103789737,92,126.0
1.5000000000000009,-5.053916171805069,-7.5943376168380645,0.0,0.03236899901174528,0.2432438447003653,0.0,-10.376296221601878,5.379484779432416,-12.316634023485271,-3.6298837167914124,0.07412260277438323,0.0,899.9927721126714,899.8708927413835,899.3005933038776,899.8414580355309,93,75.0
2.3400000000000016,-37.153493463342016,37.8601621926598,0.0,3.3109807844608277,2.258970760486177,0.0,-24.57431320591156,28.135073169268324,-26.03649188250031,-1.2709005325052865,4.165645554297169,0.0,899.7178738677127,900.2253511133868,900.5985439730086,899.9614401622008,94,117.0
1.2000000000000006,-0.1881953600771168,-10.948421961823975,0.0,0.9849803124404435,6.274879585557294,0.0,-0.34479430136226735,-1.9129800699228774,-19.822217123635973,-4.378517914256745,-0.07028377299827626,0.0,899.9827997754954,899.802121647435,900.0316513742621,899.8400001492765,95,60.0
1.9200000000000013,-16.546742542939896,0.06641335433155446,0.0,1.720166302065131,2.1475181813250366,0.0,-19.14472628840766,-5.328628106156451,-17.177955195681502,-1.9597256222441912,28.765212505560466,0.0,0.13759108807330056,899.4441034236423,899.5890487645981,900.6570928228675,96,96.0
2.880000000000002,-11.587145176157485,25.554886435147928,0.0,0.9166710355751544,0.31232175665972495,0.0,-14.982247067795488,23.31032267630044,-19.58069415023284,-1.771927228292943,0.10454035850808316,0.0,899.448024305833,899.83777907709,900.3243865574442,900.0683824270887,97,144.0
1.680000000000001,-14.091881017721377,2.654323397772726,0.0,5.501874290259142,2.9843400081761793,0.0,-14.976553040793283,-0.047151621020065815,-18.53081594198046,-2.8787835280796488,28.84870523604803,0.0,-0.15788937555808807,900.6223405079326,900.1722054508667,900.2455802260697,98,84.0
